"X","Variable","Importance","Participant"
"K23117.7","BigWords",0.000529153086419753,"K23117"
"K23117.8","Dictionary",-0.000957143209876538,"K23117"
"K23117.9","Linguistic",-0.000436696296296286,"K23117"
"K23117.10","Function",0.000162728395061735,"K23117"
"K23117.11","Pronoun",-0.00031932098765431,"K23117"
"K23117.12","Personal pronouns",-0.000157669135802471,"K23117"
"K23117.13","i",0.000309276543209878,"K23117"
"K23117.14","Determiners",-9.71111111110474e-06,"K23117"
"K23117.15","Article",3.35308641975278e-05,"K23117"
"K23117.16","Prepositionsositions",-0.000337629629629629,"K23117"
"K23117.17","Auxiliary verbs",-0.000907343209876539,"K23117"
"K23117.18","Adverbs",-1.0530864197528e-05,"K23117"
"K23117.19","Verb",0.000167614814814815,"K23117"
"K23117.20","Adjectives",0.000130404938271603,"K23117"
"K23117.21","Drives",-7.94543209876535e-05,"K23117"
"K23117.22","Affiliation",2.8533333333333e-05,"K23117"
"K23117.23","Cognition",-0.00019374320987654,"K23117"
"K23117.24","Cognitive processes",0.00020862222222222,"K23117"
"K23117.25","Insight",-8.6785185185186e-05,"K23117"
"K23117.26","Cause",-5.59975308641976e-05,"K23117"
"K23117.27","Affect",-9.0479012345677e-05,"K23117"
"K23117.28","Negative tone",6.42222222222185e-06,"K23117"
"K23117.29","Social",-7.62222222222216e-06,"K23117"
"K23117.30","Social referents",6.9153086419753e-05,"K23117"
"K23117.31","Friend",-1.72024691357997e-05,"K23117"
"K23117.32","Male",5.58592592592608e-05,"K23117"
"K23117.33","Lifestyle",-0.000661767901234568,"K23117"
"K23117.34","Leisure",-2.69456790123483e-05,"K23117"
"K23117.35","Home",3.10765432098758e-05,"K23117"
"K23117.36","Work",-0.000438893827160486,"K23117"
"K23117.37","Physical",-4.75382716049383e-05,"K23117"
"K23117.38","Food",-8.40716049382718e-05,"K23117"
"K23117.39","Acquire",-9.68370370370314e-05,"K23117"
"K23117.40","Allure",0.00027086172839506,"K23117"
"K23117.41","Perception",7.60123456790099e-05,"K23117"
"K23117.42","Space",4.09012345679038e-05,"K23117"
"K23117.43","Time LIWC",-3.506172839508e-06,"K23117"
"K23117.44","FocusPresent",-2.49037037037063e-05,"K23117"
"K23117.45","Compound",0.000258592592592589,"K23117"
"K23117.46","PA VADER",-1.92592592592566e-06,"K23117"
"K23117.47","Neutral VADER",6.83555555555565e-05,"K23117"
"K23117.48","ThoughtLength",0.00100853086419753,"K23117"
"K23117.49","StressLength",-0.00141213580246913,"K23117"
"K23117.50","EnjoyLength",-0.00019258271604938,"K23117"
"K23117.51","Topic_t1",0.000448140740740741,"K23117"
"K23117.52","Topic_t2",1.12913580246913e-05,"K23117"
"K23117.53","Topic_t3",-6.68790123456905e-05,"K23117"
"K23117.54","Topic_t4",0.000571716049382712,"K23117"
"K23117.55","Topic_t5",0.00033845185185185,"K23117"
"K23117.56","Topic_t6",1.44148148148092e-05,"K23117"
"K23117.57","Happy GPT",-8.11604938271565e-05,"K23117"
"K23117.58","Sad GPT",-2.46246913580213e-05,"K23117"
"K23117.59","Nervous GPT",0.000113627160493824,"K23117"
"K23117.60","Interested GPT",-7.00296296296298e-05,"K23117"
"K23117.61","Angry GPT",0.000125004938271605,"K23117"
"K23117.62","Excited GPT",0.00010111111111111,"K23117"
"K23117.63","Bored GPT",-0.000220617283950619,"K23117"
"K23117.64","NA GPT",-0.00292653333333333,"K23117"
"K23117.65","PA GPT",0.000180293827160499,"K23117"
"K23120.1","Time",0.000129675028675029,"K23120"
"K23120.2","Word Count",7.4270451770452e-05,"K23120"
"K23120.3","Analytic",-0.000181734228734228,"K23120"
"K23120.4","Clout",4.09890109890091e-06,"K23120"
"K23120.5","Authentic",-0.000178609686609686,"K23120"
"K23120.6","WordPerSentence",0.000323894586894586,"K23120"
"K23120.7","BigWords",-3.068783068768e-07,"K23120"
"K23120.8","Dictionary",-2.43570750237407e-05,"K23120"
"K23120.9","Linguistic",0.000130288655788657,"K23120"
"K23120.10","Function",-1.3809659476324e-05,"K23120"
"K23120.11","Pronoun",-8.55217745217735e-05,"K23120"
"K23120.12","Personal pronouns",-3.49615384615388e-05,"K23120"
"K23120.13","i",-3.71953601953595e-05,"K23120"
"K23120.14","Determiners",-7.39750373083637e-06,"K23120"
"K23120.15","Article",0.000247858906525573,"K23120"
"K23120.16","Prepositionsositions",0.000270913851580519,"K23120"
"K23120.17","Auxiliary verbs",7.73707773708012e-07,"K23120"
"K23120.18","Adverbs",1.40671550671558e-05,"K23120"
"K23120.19","Verb",-1.80100640100646e-05,"K23120"
"K23120.20","Drives",-0.000227808598808598,"K23120"
"K23120.21","Affiliation",0.000127938949938951,"K23120"
"K23120.22","Social",5.50626780626791e-05,"K23120"
"K23120.23","Lifestyle",-5.54253154253297e-06,"K23120"
"K23120.24","Leisure",-3.16369556369546e-05,"K23120"
"K23120.25","Home",-4.75455162121816e-05,"K23120"
"K23120.26","Work",4.96284242822711e-05,"K23120"
"K23120.27","Physical",-6.25799303577061e-06,"K23120"
"K23120.28","Food",3.30032560032554e-05,"K23120"
"K23120.29","Acquire",7.6481074481075e-05,"K23120"
"K23120.30","Allure",3.98306426084125e-06,"K23120"
"K23120.31","Perception",-0.000150324483683455,"K23120"
"K23120.32","Space",0.000144454890788222,"K23120"
"K23120.33","Time LIWC",-2.86059783837558e-05,"K23120"
"K23120.34","FocusPresent",4.96538461538471e-05,"K23120"
"K23120.35","Compound",0.000341484330484328,"K23120"
"K23120.36","PA VADER",0.00017047869509408,"K23120"
"K23120.37","Neutral VADER",0.000287611178944511,"K23120"
"K23120.38","ThoughtLength",-7.97496700830048e-05,"K23120"
"K23120.39","StressLength",0.000161869352869353,"K23120"
"K23120.40","EnjoyLength",-3.82756749423335e-06,"K23120"
"K23120.41","Topic_t1",-2.05514855514848e-05,"K23120"
"K23120.42","Topic_t2",-0.00013121842355176,"K23120"
"K23120.43","Topic_t3",0.000200599511599512,"K23120"
"K23120.44","Topic_t4",-0.000201849002849003,"K23120"
"K23120.45","Topic_t5",7.81766381766376e-05,"K23120"
"K23120.46","Topic_t6",0.000102249762583098,"K23120"
"K23120.47","Happy GPT",-5.5099715099715e-06,"K23120"
"K23120.48","Sad GPT",-5.85746845746836e-05,"K23120"
"K23120.49","Nervous GPT",0.000106034595034594,"K23120"
"K23120.50","Interested GPT",-0.000140686609686608,"K23120"
"K23120.51","Angry GPT",-5.52503052503082e-06,"K23120"
"K23120.52","Excited GPT",1.98840048840057e-05,"K23120"
"K23120.53","Bored GPT",-1.96809116809109e-05,"K23120"
"K23120.54","NA GPT",-0.000231535957869288,"K23120"
"K23120.55","PA GPT",7.07806267806263e-05,"K23120"
"K23121.1","Time",0.00087611522633745,"K23121"
"K23121.2","Word Count",7.15226337448676e-06,"K23121"
"K23121.3","Analytic",9.73827160493843e-05,"K23121"
"K23121.4","Clout",1.02592592592592e-05,"K23121"
"K23121.5","Authentic",-1.91769547325068e-06,"K23121"
"K23121.6","WordPerSentence",-3.672839506173e-05,"K23121"
"K23121.7","BigWords",-1.97489711934143e-05,"K23121"
"K23121.8","Dictionary",0.00036361728395062,"K23121"
"K23121.9","Linguistic",3.97818930041161e-05,"K23121"
"K23121.10","Function",-6.14279835390943e-05,"K23121"
"K23121.11","Pronoun",-0.000143530864197536,"K23121"
"K23121.12","Personal pronouns",9.1267489711935e-05,"K23121"
"K23121.13","i",-2.841563786008e-05,"K23121"
"K23121.14","Impersonal pronouns",-1.04032921810698e-05,"K23121"
"K23121.15","Determiners",-0.000297810699588474,"K23121"
"K23121.16","Article",-0.000343600823045268,"K23121"
"K23121.17","Prepositionsositions",0.00010609465020576,"K23121"
"K23121.18","Auxiliary verbs",1.75802469135797e-05,"K23121"
"K23121.19","Adverbs",1.80823045267507e-05,"K23121"
"K23121.20","Conjunctions",7.76584362139929e-05,"K23121"
"K23121.21","Verb",0.000124386831275721,"K23121"
"K23121.22","Adjectives",0.000187930041152265,"K23121"
"K23121.23","Quantity",-3.55555555555516e-06,"K23121"
"K23121.24","Drives",-1.34074074074075e-05,"K23121"
"K23121.25","Affiliation",6.02469135802577e-06,"K23121"
"K23121.26","Cognition",0.000108962962962963,"K23121"
"K23121.27","Cognitive processes",-0.000221831275720165,"K23121"
"K23121.28","Insight",7.96460905349817e-05,"K23121"
"K23121.29","Cause",-8.88888888888883e-06,"K23121"
"K23121.30","Tentative",1.06666666666668e-05,"K23121"
"K23121.31","Differentiation",9.0534979423874e-07,"K23121"
"K23121.32","Affect",-1.25679012345692e-05,"K23121"
"K23121.33","Positive tone",3.97530864197614e-06,"K23121"
"K23121.34","Negative tone",-7.6790123456799e-06,"K23121"
"K23121.35","Emotion",1.19094650205759e-05,"K23121"
"K23121.36","PA LIWC",-1.25925925925923e-05,"K23121"
"K23121.37","NA LIWC",4.64485596707834e-05,"K23121"
"K23121.38","Anxiety LIWC",-2.22222222222118e-06,"K23121"
"K23121.39","Social",-1.02592592592602e-05,"K23121"
"K23121.40","Socbehav",1.6135802469137e-05,"K23121"
"K23121.41","Social referents",-4.0506172839506e-05,"K23121"
"K23121.42","Friend",4.10452674897121e-05,"K23121"
"K23121.43","Lifestyle",1.61810699588493e-05,"K23121"
"K23121.44","Leisure",4.49053497942373e-05,"K23121"
"K23121.45","Home",-4.53209876543221e-05,"K23121"
"K23121.46","Work",-9.84320987654301e-05,"K23121"
"K23121.47","Physical",2.68518518518523e-05,"K23121"
"K23121.48","Allure",8.80658436213982e-07,"K23121"
"K23121.49","Perception",6.17037037037016e-05,"K23121"
"K23121.50","Motion",-3.68683127572011e-05,"K23121"
"K23121.51","Space",-0.000338403292181065,"K23121"
"K23121.52","Time LIWC",-4.8806584362142e-06,"K23121"
"K23121.53","FocusPast",0.000279205761316869,"K23121"
"K23121.54","FocusFuture",-2.43209876543219e-05,"K23121"
"K23121.55","AllPunc",0.000208962962962961,"K23121"
"K23121.56","Apostrophes",-2.28353909465022e-05,"K23121"
"K23121.57","Compound",-6.85185185185305e-06,"K23121"
"K23121.58","PA VADER",-2.06172839506176e-05,"K23121"
"K23121.59","Neutral VADER",-0.000133127572016462,"K23121"
"K23121.60","NA VADER",-7.3909465020598e-06,"K23121"
"K23121.61","ThoughtLength",2.50205761316869e-05,"K23121"
"K23121.62","StressLength",-0.000288353909465026,"K23121"
"K23121.63","EnjoyLength",-0.000387728395061726,"K23121"
"K23121.64","Topic_t1",0.0011059012345679,"K23121"
"K23121.65","Topic_t2",7.39670781893018e-05,"K23121"
"K23121.66","Topic_t3",2.58724279835393e-05,"K23121"
"K23121.67","Topic_t4",-8.73086419753116e-05,"K23121"
"K23121.68","Topic_t5",0.000622547325102878,"K23121"
"K23121.69","Topic_t6",-0.000161012345679013,"K23121"
"K23121.70","Happy GPT",-6.5843621399176e-05,"K23121"
"K23121.71","Sad GPT",1.15720164609039e-05,"K23121"
"K23121.72","Nervous GPT",-4.48477366255175e-05,"K23121"
"K23121.73","Interested GPT",1.59341563786009e-05,"K23121"
"K23121.74","Angry GPT",-1.43209876543209e-05,"K23121"
"K23121.75","Excited GPT",-2.94074074074082e-05,"K23121"
"K23121.76","Bored GPT",-5.74074074074057e-06,"K23121"
"K23121.77","NA GPT",5.17860082304537e-05,"K23121"
"K23121.78","PA GPT",-0.000134716049382716,"K23121"
"K23122.1","Time",-0.000232360153256707,"K23122"
"K23122.2","Word Count",-5.21839080459773e-05,"K23122"
"K23122.3","Analytic",-0.00025662835249042,"K23122"
"K23122.4","Clout",-1.54176245210728e-05,"K23122"
"K23122.5","Authentic",1.67432950191581e-05,"K23122"
"K23122.6","WordPerSentence",2.02758620689673e-05,"K23122"
"K23122.7","BigWords",9.65517241379268e-06,"K23122"
"K23122.8","Dictionary",3.09195402298859e-05,"K23122"
"K23122.9","Linguistic",0.000228850574712643,"K23122"
"K23122.10","Function",-2.30804597701147e-05,"K23122"
"K23122.11","Pronoun",-1.14942528734278e-07,"K23122"
"K23122.12","Personal pronouns",0.000118620689655172,"K23122"
"K23122.13","i",8.65670498084289e-05,"K23122"
"K23122.14","Impersonal pronouns",0,"K23122"
"K23122.15","Determiners",0.000468298850574712,"K23122"
"K23122.16","Article",-0.000128406130268199,"K23122"
"K23122.17","Prepositionsositions",-3.7241379310346e-05,"K23122"
"K23122.18","Negations",0,"K23122"
"K23122.19","Verb",1.50957854406128e-05,"K23122"
"K23122.20","Adjectives",-1.53256704980841e-05,"K23122"
"K23122.21","Quantity",0,"K23122"
"K23122.22","Drives",0.00010392337164751,"K23122"
"K23122.23","Affiliation",-4.82758620689739e-06,"K23122"
"K23122.24","Achieve",-2.68965517241378e-05,"K23122"
"K23122.25","Cognition",0,"K23122"
"K23122.26","Allnone",1.33333333333335e-05,"K23122"
"K23122.27","Affect",0,"K23122"
"K23122.28","Positive tone",0,"K23122"
"K23122.29","Social",9.05747126436893e-06,"K23122"
"K23122.30","Lifestyle",-3.60919540229892e-05,"K23122"
"K23122.31","Leisure",-2.37241379310341e-05,"K23122"
"K23122.32","Work",-6.89655172413922e-06,"K23122"
"K23122.33","Physical",-0.000125042145593872,"K23122"
"K23122.34","Food",5.58620689655149e-06,"K23122"
"K23122.35","Acquire",1.68659003831438e-05,"K23122"
"K23122.36","Allure",0,"K23122"
"K23122.37","Perception",-7.63218390804659e-06,"K23122"
"K23122.38","Motion",-2.29885057471215e-07,"K23122"
"K23122.39","Space",9.47126436781554e-06,"K23122"
"K23122.40","Visual",0,"K23122"
"K23122.41","Time LIWC",0.000111402298850575,"K23122"
"K23122.42","FocusPast",-2.80459770114954e-05,"K23122"
"K23122.43","AllPunc",1.39463601532558e-05,"K23122"
"K23122.44","Exclam",-8.41379310344796e-06,"K23122"
"K23122.45","Compound",-1.57854406130266e-05,"K23122"
"K23122.46","PA VADER",-5.51724137931301e-07,"K23122"
"K23122.47","Neutral VADER",-5.97701149425312e-06,"K23122"
"K23122.48","ThoughtLength",-0.00011783908045977,"K23122"
"K23122.49","StressLength",2.080459770115e-05,"K23122"
"K23122.50","EnjoyLength",1.37931034481199e-07,"K23122"
"K23122.51","Topic_t1",0.000904091954022984,"K23122"
"K23122.52","Topic_t2",-4.28275862068965e-05,"K23122"
"K23122.53","Topic_t3",-3.55402298850564e-05,"K23122"
"K23122.54","Topic_t4",-0.000664038314176239,"K23122"
"K23122.55","Topic_t5",0.000344383141762452,"K23122"
"K23122.56","Topic_t6",-9.33333333333327e-05,"K23122"
"K23122.57","Happy GPT",1.7471264367816e-05,"K23122"
"K23122.58","Sad GPT",1.21379310344837e-05,"K23122"
"K23122.59","Nervous GPT",-5.51724137931014e-06,"K23122"
"K23122.60","Interested GPT",-0.000412406130268198,"K23122"
"K23122.61","Angry GPT",2.47662835249048e-05,"K23122"
"K23122.62","Excited GPT",-3.21839080459806e-06,"K23122"
"K23122.63","Bored GPT",9.13409961685825e-05,"K23122"
"K23122.64","NA GPT",-4.89655172413818e-06,"K23122"
"K23122.65","PA GPT",1.95402298850585e-05,"K23122"
"K23125.1","Time",-8.87149380300111e-05,"K23125"
"K23125.2","Word Count",-2.05576311055773e-05,"K23125"
"K23125.3","Analytic",0.00010405305501196,"K23125"
"K23125.4","Clout",-6.01126331811261e-05,"K23125"
"K23125.5","Authentic",2.53729071537298e-05,"K23125"
"K23125.6","WordPerSentence",8.73876929767358e-05,"K23125"
"K23125.7","BigWords",-4.98725019272962e-05,"K23125"
"K23125.8","Dictionary",4.65492498369195e-05,"K23125"
"K23125.9","Linguistic",9.32694063926941e-05,"K23125"
"K23125.10","Function",3.22861491628556e-05,"K23125"
"K23125.11","Pronoun",-6.13643282136515e-06,"K23125"
"K23125.12","Personal pronouns",-6.3503805175037e-05,"K23125"
"K23125.13","i",3.34764869833373e-05,"K23125"
"K23125.14","Impersonal pronouns",-6.80852359208524e-05,"K23125"
"K23125.15","Determiners",2.98021308980462e-06,"K23125"
"K23125.16","Article",-1.98143074581428e-05,"K23125"
"K23125.17","Prepositionsositions",5.67016742770161e-05,"K23125"
"K23125.18","Auxiliary verbs",2.37442922374624e-06,"K23125"
"K23125.19","Adverbs",-7.94448595544516e-05,"K23125"
"K23125.20","Conjunctions",-0.000102756488564704,"K23125"
"K23125.21","Negations",-0.000101449445531637,"K23125"
"K23125.22","Verb",-4.22256814722579e-05,"K23125"
"K23125.23","Adjectives",-8.61095890410945e-05,"K23125"
"K23125.24","Quantity",-4.64109589041102e-05,"K23125"
"K23125.25","Drives",-1.51224179169372e-05,"K23125"
"K23125.26","Affiliation",-6.00395738203973e-05,"K23125"
"K23125.27","Achieve",3.53242009132421e-05,"K23125"
"K23125.28","Cognition",-9.6506157465063e-05,"K23125"
"K23125.29","Allnone",-6.9745814307458e-05,"K23125"
"K23125.30","Cognitive processes",8.72136103368985e-05,"K23125"
"K23125.31","Insight",3.42700982427014e-05,"K23125"
"K23125.32","Cause",2.47611140761846e-05,"K23125"
"K23125.33","Discrepancy",-1.56529680365301e-05,"K23125"
"K23125.34","Certitude",-8.0149162861492e-05,"K23125"
"K23125.35","Differentiation",1.15190258751897e-05,"K23125"
"K23125.36","Affect",-7.71819960860966e-06,"K23125"
"K23125.37","Positive tone",9.36377473363925e-06,"K23125"
"K23125.38","Negative tone",-5.76773211567731e-05,"K23125"
"K23125.39","Emotion",4.83470319634699e-05,"K23125"
"K23125.40","PA LIWC",5.15242444009593e-05,"K23125"
"K23125.41","NA LIWC",-7.25509893455111e-05,"K23125"
"K23125.42","Social",-2.45245013737978e-06,"K23125"
"K23125.43","Socbehav",3.1248532289627e-05,"K23125"
"K23125.44","Communication",-1.14063926940627e-05,"K23125"
"K23125.45","Social referents",2.98277886497047e-05,"K23125"
"K23125.46","Family",8.19604261796038e-05,"K23125"
"K23125.47","Friend",-1.12876712328753e-05,"K23125"
"K23125.48","Lifestyle",-5.52330941509031e-05,"K23125"
"K23125.49","Leisure",-2.06605783866057e-05,"K23125"
"K23125.50","Home",-1.28140900195671e-05,"K23125"
"K23125.51","Work",1.09052165490556e-05,"K23125"
"K23125.52","Physical",-8.20030441400299e-05,"K23125"
"K23125.53","Food",0.000105357686453577,"K23125"
"K23125.54","Need",2.4578386605783e-05,"K23125"
"K23125.55","Acquire",-4.7860839312894e-05,"K23125"
"K23125.56","Allure",0.000213299847792995,"K23125"
"K23125.57","Perception",-0.000182182648401826,"K23125"
"K23125.58","Motion",-6.68584474885844e-05,"K23125"
"K23125.59","Space",0.00010869558599696,"K23125"
"K23125.60","Visual",-3.37195042400509e-05,"K23125"
"K23125.61","Time LIWC",-0.000173530332681019,"K23125"
"K23125.62","FocusPast",-6.48097412480945e-06,"K23125"
"K23125.63","FocusPresent",5.46955859969529e-05,"K23125"
"K23125.64","FocusFuture",0.000164426179604263,"K23125"
"K23125.65","AllPunc",0.000144872508516346,"K23125"
"K23125.66","Apostrophes",-1.68949771689493e-05,"K23125"
"K23125.67","Compound",-0.000117028919330291,"K23125"
"K23125.68","PA VADER",-5.99665144596619e-05,"K23125"
"K23125.69","Neutral VADER",0.000102837138508372,"K23125"
"K23125.70","NA VADER",2.08401826484024e-05,"K23125"
"K23125.71","ThoughtLength",5.10502283105188e-06,"K23125"
"K23125.72","StressLength",5.51324200913259e-05,"K23125"
"K23125.73","EnjoyLength",-4.25144596651445e-05,"K23125"
"K23125.74","Topic_t1",0.00027090715372907,"K23125"
"K23125.75","Topic_t2",-9.11659056316564e-05,"K23125"
"K23125.76","Topic_t3",-9.48127853881272e-05,"K23125"
"K23125.77","Topic_t4",-0.000130608828006089,"K23125"
"K23125.78","Topic_t5",-0.000115275494672756,"K23125"
"K23125.79","Topic_t6",-0.000155706240487061,"K23125"
"K23125.80","Happy GPT",3.73302891933012e-05,"K23125"
"K23125.81","Sad GPT",-7.30593607306939e-07,"K23125"
"K23125.82","Nervous GPT",-2.20387040661016e-05,"K23125"
"K23125.83","Interested GPT",-1.94246575342467e-05,"K23125"
"K23125.84","Angry GPT",-5.88736681887563e-06,"K23125"
"K23125.85","Excited GPT",-0.00014310197869102,"K23125"
"K23125.86","Bored GPT",-3.55920852359223e-05,"K23125"
"K23125.87","NA GPT",-0.000192383561643837,"K23125"
"K23125.88","PA GPT",-0.000138106544901066,"K23125"
"K23126.1","Time",0.000388834094368342,"K23126"
"K23126.2","Word Count",-8.7564687975648e-05,"K23126"
"K23126.3","Analytic",-8.57047184170452e-05,"K23126"
"K23126.4","Authentic",-0.000294855403348556,"K23126"
"K23126.5","WordPerSentence",0.000433689497716887,"K23126"
"K23126.6","BigWords",0.000116788432267886,"K23126"
"K23126.7","Dictionary",-0.000459190258751901,"K23126"
"K23126.8","Linguistic",-0.000951990867579908,"K23126"
"K23126.9","Function",-0.00031420700152207,"K23126"
"K23126.10","Pronoun",-5.54063926940625e-05,"K23126"
"K23126.11","Personal pronouns",1.32359208523611e-05,"K23126"
"K23126.12","i",0.000133543378995435,"K23126"
"K23126.13","Determiners",0.000332103500761034,"K23126"
"K23126.14","Article",2.78477929984791e-05,"K23126"
"K23126.15","Prepositionsositions",-4.68919330289163e-05,"K23126"
"K23126.16","Auxiliary verbs",-1.86971080669761e-05,"K23126"
"K23126.17","Adverbs",0.000218060882800607,"K23126"
