,Variable,Importance,Participant,NLP
KTGF120,Neutral ,3.87E-06,KTGF120,VADER
KTGF122,Neutral ,0.000105055,KTGF122,VADER
KTGF124,Neutral ,1.18E-06,KTGF124,VADER
KTGF130,Neutral ,2.19E-07,KTGF130,VADER
KTGF136,Neutral ,4.54E-06,KTGF136,VADER
KTGF138,Neutral ,0,KTGF138,VADER
KTGF142,Neutral ,0.000111378,KTGF142,VADER
KTGF143,Neutral ,2.53E-05,KTGF143,VADER
KTGF146,Neutral ,2.48E-07,KTGF146,VADER
KTGF147,Neutral ,5.99E-05,KTGF147,VADER
KTGF154,Neutral ,0.000180486,KTGF154,VADER
KTGF156,Neutral ,5.13E-05,KTGF156,VADER
KTGF157,Neutral ,9.77E-06,KTGF157,VADER
KTGF158,Neutral ,0,KTGF158,VADER
KTGF527,Neutral ,0,KTGF527,VADER
KTGF528,Neutral ,0,KTGF528,VADER
KTGF533,Neutral ,1.23E-05,KTGF533,VADER
KTGF540,Neutral ,6.40E-06,KTGF540,VADER
KTGF544,Neutral ,1.95E-05,KTGF544,VADER
KTGF545,Neutral ,7.86E-05,KTGF545,VADER
KTGF549,Neutral ,0,KTGF549,VADER
KTGF550,Neutral ,7.39E-07,KTGF550,VADER
KTGF553,Neutral ,2.66E-05,KTGF553,VADER
KTGF556,Neutral ,0,KTGF556,VADER
KTGF557,Neutral ,0,KTGF557,VADER
KTGF561,Neutral ,2.08E-08,KTGF561,VADER
KTGF562,Neutral ,1.03E-07,KTGF562,VADER
KTGF565,Neutral ,0,KTGF565,VADER
KTGF570,Neutral ,8.27E-05,KTGF570,VADER
KTGF572,Neutral ,5.78E-05,KTGF572,GPT
K23101,PA GPT,0.000575028,K23101,GPT
K23106,PA GPT,0.000222504,K23106,GPT
K23107,PA GPT,0,K23107,GPT
K23109,PA GPT,0,K23109,GPT
K23114,PA GPT,0.000964706,K23114,GPT
K23115,PA GPT,6.84E-05,K23115,GPT
K23117,PA GPT,2.09E-05,K23117,GPT
K23120,PA GPT,0,K23120,GPT
K23121,PA GPT,0,K23121,GPT
K23125,PA GPT,0,K23125,GPT
K23126,PA GPT,8.95E-08,K23126,GPT
K23128,PA GPT,0,K23128,GPT
K23129,PA GPT,3.57E-05,K23129,GPT
K23131,PA GPT,0,K23131,GPT
K23133,PA GPT,0,K23133,GPT
K23134,PA GPT,0.000212078,K23134,GPT
K23139,PA GPT,0,K23139,GPT
K23144,PA GPT,0,K23144,GPT
K23145,PA GPT,0,K23145,GPT
K23148,PA GPT,0,K23148,GPT
K23150,PA GPT,0,K23150,GPT
K23153,PA GPT,4.62E-05,K23153,GPT
K23156,PA GPT,0.000311665,K23156,GPT
K23502,PA GPT,0,K23502,GPT
K23503,PA GPT,7.26E-05,K23503,GPT
K23507,PA GPT,0,K23507,GPT
K23508,PA GPT,0,K23508,GPT
K23509,PA GPT,0,K23509,GPT
K23510,PA GPT,0.001362144,K23510,GPT
K23517,PA GPT,0,K23517,GPT
K23521,PA GPT,1.60E-05,K23521,GPT
K23526,PA GPT,0,K23526,GPT
K23529,PA GPT,0,K23529,GPT
K23531,PA GPT,0,K23531,GPT
K23532,PA GPT,0.000605179,K23532,GPT
K23533,PA GPT,0,K23533,GPT
K23537,PA GPT,3.52E-05,K23537,GPT
K23540,PA GPT,0.000121848,K23540,GPT
K23541,PA GPT,0.001402153,K23541,GPT
K23548,PA GPT,5.94E-06,K23548,GPT
K23551,PA GPT,0.00050023,K23551,GPT
K23552,PA GPT,0.000195078,K23552,GPT
K23555,PA GPT,0,K23555,GPT
K23556,PA GPT,0,K23556,GPT
K23557,PA GPT,1.15E-05,K23557,GPT
K23559,PA GPT,0,K23559,GPT
K23563,PA GPT,0,K23563,GPT
K23565,PA GPT,0,K23565,GPT
KTFG534,PA GPT,4.86E-05,KTFG534,GPT
KTGF118,PA GPT,0,KTGF118,GPT
KTGF120,PA GPT,0,KTGF120,GPT
KTGF122,PA GPT,0.000359749,KTGF122,GPT
KTGF124,PA GPT,0,KTGF124,GPT
KTGF126,PA GPT,0,KTGF126,GPT
KTGF129,PA GPT,0,KTGF129,GPT
KTGF130,PA GPT,0.001509636,KTGF130,GPT
KTGF136,PA GPT,0.000158697,KTGF136,GPT
KTGF138,PA GPT,0,KTGF138,GPT
KTGF142,PA GPT,0,KTGF142,GPT
KTGF143,PA GPT,1.15E-05,KTGF143,GPT
KTGF146,PA GPT,0.000474985,KTGF146,GPT
KTGF147,PA GPT,0,KTGF147,GPT
KTGF154,PA GPT,0,KTGF154,GPT
KTGF156,PA GPT,0.00066329,KTGF156,GPT
KTGF157,PA GPT,0.000189865,KTGF157,GPT
KTGF158,PA GPT,0,KTGF158,GPT
KTGF527,PA GPT,0,KTGF527,GPT
KTGF528,PA GPT,0,KTGF528,GPT
KTGF533,PA GPT,0,KTGF533,GPT
KTGF540,PA GPT,0,KTGF540,GPT
KTGF544,PA GPT,0,KTGF544,GPT
KTGF545,PA GPT,0.00010724,KTGF545,GPT
KTGF549,PA GPT,0,KTGF549,GPT
KTGF550,PA GPT,0,KTGF550,GPT
KTGF553,PA GPT,0,KTGF553,GPT
KTGF556,PA GPT,0,KTGF556,GPT
KTGF557,PA GPT,5.14E-06,KTGF557,GPT
KTGF561,PA GPT,0,KTGF561,GPT
KTGF562,PA GPT,0,KTGF562,GPT
KTGF565,PA GPT,0,KTGF565,GPT
KTGF570,PA GPT,0,KTGF570,GPT
KTGF572,PA GPT,0,KTGF572,GPT
K23101,PA VADER,2.38E-05,K23101,VADER
K23106,PA VADER,0,K23106,VADER
K23107,PA VADER,2.25E-05,K23107,VADER
K23109,PA VADER,9.72E-05,K23109,VADER
K23115,PA VADER,3.16E-05,K23115,VADER
K23117,PA VADER,4.84E-05,K23117,VADER
K23120,PA VADER,1.39E-05,K23120,VADER
K23121,PA VADER,8.80E-06,K23121,VADER
K23125,PA VADER,2.58E-05,K23125,VADER
K23126,PA VADER,0.00010235,K23126,VADER
K23128,PA VADER,0,K23128,VADER
K23129,PA VADER,1.21E-06,K23129,VADER
K23133,PA VADER,1.72E-06,K23133,VADER
K23134,PA VADER,0,K23134,VADER
K23144,PA VADER,7.68E-06,K23144,VADER
K23145,PA VADER,4.31E-07,K23145,VADER
K23148,PA VADER,4.76E-06,K23148,VADER
K23150,PA VADER,3.37E-05,K23150,VADER
K23153,PA VADER,0,K23153,VADER
K23502,PA VADER,6.94E-05,K23502,VADER
K23503,PA VADER,0,K23503,VADER
K23508,PA VADER,0,K23508,VADER
K23509,PA VADER,6.47E-05,K23509,VADER
K23510,PA VADER,3.23E-05,K23510,VADER
K23521,PA VADER,5.28E-06,K23521,VADER
K23526,PA VADER,8.49E-05,K23526,VADER
K23529,PA VADER,0,K23529,VADER
K23531,PA VADER,1.14E-06,K23531,VADER
K23532,PA VADER,2.06E-05,K23532,VADER
K23533,PA VADER,0.000150661,K23533,VADER
K23537,PA VADER,2.74E-05,K23537,VADER
K23541,PA VADER,0,K23541,VADER
K23548,PA VADER,0,K23548,VADER
K23552,PA VADER,0,K23552,VADER
K23555,PA VADER,5.90E-10,K23555,VADER
K23556,PA VADER,0,K23556,VADER
K23557,PA VADER,7.01E-06,K23557,VADER
K23559,PA VADER,4.08E-05,K23559,VADER
K23565,PA VADER,0.000290277,K23565,VADER
KTFG534,PA VADER,0.000208303,KTFG534,VADER
KTGF118,PA VADER,0,KTGF118,VADER
KTGF120,PA VADER,9.90E-08,KTGF120,VADER
KTGF122,PA VADER,0.000242813,KTGF122,VADER
KTGF124,PA VADER,0,KTGF124,VADER
KTGF130,PA VADER,6.13E-05,KTGF130,VADER
KTGF136,PA VADER,7.54E-06,KTGF136,VADER
KTGF138,PA VADER,2.48E-08,KTGF138,VADER
KTGF142,PA VADER,1.42E-05,KTGF142,VADER
KTGF143,PA VADER,0,KTGF143,VADER
KTGF147,PA VADER,2.77E-05,KTGF147,VADER
KTGF154,PA VADER,6.82E-06,KTGF154,VADER
KTGF156,PA VADER,0,KTGF156,VADER
KTGF157,PA VADER,4.34E-06,KTGF157,VADER
KTGF158,PA VADER,0,KTGF158,VADER
KTGF527,PA VADER,8.68E-05,KTGF527,VADER
KTGF528,PA VADER,0,KTGF528,VADER
KTGF533,PA VADER,0,KTGF533,VADER
KTGF540,PA VADER,4.22E-07,KTGF540,VADER
KTGF544,PA VADER,3.68E-05,KTGF544,VADER
KTGF545,PA VADER,2.24E-10,KTGF545,VADER
KTGF549,PA VADER,0,KTGF549,VADER
KTGF550,PA VADER,3.75E-05,KTGF550,VADER
KTGF553,PA VADER,5.84E-06,KTGF553,VADER
KTGF556,PA VADER,6.06E-06,KTGF556,VADER
KTGF557,PA VADER,0.0005545,KTGF557,VADER
KTGF561,PA VADER,4.87E-06,KTGF561,VADER
KTGF562,PA VADER,0.000209807,KTGF562,VADER
KTGF565,PA VADER,0,KTGF565,VADER
KTGF570,PA VADER,8.09E-05,KTGF570,VADER
K23101,Perception,0.012657432,K23101,LIWC
K23106,Perception,0.009231835,K23106,LIWC
K23107,Perception,0.000543093,K23107,LIWC
K23109,Perception,0.038226017,K23109,LIWC
K23114,Perception,0.00866829,K23114,LIWC
K23115,Perception,0.002481839,K23115,LIWC
K23117,Perception,0.004401231,K23117,LIWC
K23120,Perception,0.000314131,K23120,LIWC
K23121,Perception,0,K23121,LIWC
K23125,Perception,0.000916156,K23125,LIWC
K23126,Perception,0.035710031,K23126,LIWC
K23128,Perception,0,K23128,LIWC
K23129,Perception,0.00701047,K23129,LIWC
K23131,Perception,0.017882104,K23131,LIWC
K23133,Perception,0,K23133,LIWC
K23134,Perception,0.000141213,K23134,LIWC
K23139,Perception,0.001729308,K23139,LIWC
K23144,Perception,0.00110011,K23144,LIWC
K23145,Perception,8.68E-06,K23145,LIWC
K23148,Perception,0,K23148,LIWC
K23150,Perception,0.000491816,K23150,LIWC
K23153,Perception,0.07795624,K23153,LIWC
K23156,Perception,0.010145685,K23156,LIWC
K23502,Perception,0.021231648,K23502,LIWC
K23503,Perception,0,K23503,LIWC
K23507,Perception,0.011716005,K23507,LIWC
K23508,Perception,0.006800782,K23508,LIWC
K23509,Perception,0.001261172,K23509,LIWC
K23510,Perception,0.01011801,K23510,LIWC
K23517,Perception,0.018397241,K23517,LIWC
K23521,Perception,0.007122074,K23521,LIWC
K23526,Perception,0.026974535,K23526,LIWC
K23529,Perception,0.003465095,K23529,LIWC
K23531,Perception,0,K23531,LIWC
K23532,Perception,0.015742663,K23532,LIWC
K23533,Perception,1.49E-05,K23533,LIWC
K23537,Perception,0.00139625,K23537,LIWC
K23540,Perception,0.000559872,K23540,LIWC
K23541,Perception,0.007184206,K23541,LIWC
K23548,Perception,0.000781266,K23548,LIWC
K23551,Perception,0.015842589,K23551,LIWC
K23552,Perception,0,K23552,LIWC
K23555,Perception,0,K23555,LIWC
K23556,Perception,0.000150226,K23556,LIWC
K23557,Perception,0.005790732,K23557,LIWC
K23559,Perception,0.046401171,K23559,LIWC
K23563,Perception,0.006197572,K23563,LIWC
K23565,Perception,0.001732798,K23565,LIWC
KTFG534,Perception,0.006104609,KTFG534,LIWC
KTGF118,Perception,0.001671698,KTGF118,LIWC
KTGF120,Perception,0.00017748,KTGF120,LIWC
KTGF122,Perception,0.008386002,KTGF122,LIWC
KTGF124,Perception,0,KTGF124,LIWC
KTGF126,Perception,0.017681282,KTGF126,LIWC
KTGF129,Perception,0.007091993,KTGF129,LIWC
KTGF130,Perception,0.003013105,KTGF130,LIWC
KTGF136,Perception,0.000756834,KTGF136,LIWC
KTGF138,Perception,0,KTGF138,LIWC
KTGF142,Perception,0.00077174,KTGF142,LIWC
KTGF143,Perception,0.00125848,KTGF143,LIWC
KTGF146,Perception,0.000986081,KTGF146,LIWC
KTGF147,Perception,0.015225768,KTGF147,LIWC
KTGF154,Perception,0.016809114,KTGF154,LIWC
KTGF156,Perception,0.01500469,KTGF156,LIWC
KTGF157,Perception,0.003227084,KTGF157,LIWC
KTGF158,Perception,1.70E-05,KTGF158,LIWC
KTGF527,Perception,0.000254816,KTGF527,LIWC
KTGF528,Perception,0,KTGF528,LIWC
KTGF533,Perception,0.000502991,KTGF533,LIWC
KTGF540,Perception,0,KTGF540,LIWC
KTGF544,Perception,0.003097533,KTGF544,LIWC
KTGF545,Perception,0.004839219,KTGF545,LIWC
KTGF549,Perception,0.001875679,KTGF549,LIWC
KTGF550,Perception,0.024247674,KTGF550,LIWC
KTGF553,Perception,0.009686775,KTGF553,LIWC
KTGF556,Perception,0.000276862,KTGF556,LIWC
KTGF557,Perception,0.065166367,KTGF557,LIWC
KTGF561,Perception,0.006241903,KTGF561,LIWC
KTGF562,Perception,6.47E-06,KTGF562,LIWC
KTGF565,Perception,0.003014409,KTGF565,LIWC
KTGF570,Perception,0.002199811,KTGF570,LIWC
KTGF572,Perception,0.000322015,KTGF572,LIWC
K23101,Personal pronouns ,0.008983118,K23101,LIWC
K23106,Personal pronouns ,0,K23106,LIWC
K23107,Personal pronouns ,0,K23107,LIWC
K23109,Personal pronouns ,0.008556085,K23109,LIWC
K23114,Personal pronouns ,0.004128556,K23114,LIWC
K23115,Personal pronouns ,0,K23115,LIWC
K23117,Personal pronouns ,0.036074648,K23117,LIWC
K23120,Personal pronouns ,0.000641745,K23120,LIWC
K23121,Personal pronouns ,0.000363327,K23121,LIWC
K23125,Personal pronouns ,0,K23125,LIWC
K23126,Personal pronouns ,0.005055638,K23126,LIWC
K23128,Personal pronouns ,0,K23128,LIWC
K23129,Personal pronouns ,0.000215585,K23129,LIWC
K23131,Personal pronouns ,0.016298931,K23131,LIWC
K23133,Personal pronouns ,0.000620668,K23133,LIWC
K23134,Personal pronouns ,0.002745421,K23134,LIWC
K23139,Personal pronouns ,0.002820704,K23139,LIWC
K23144,Personal pronouns ,0.000857876,K23144,LIWC
K23145,Personal pronouns ,2.30E-05,K23145,LIWC
K23148,Personal pronouns ,0,K23148,LIWC
K23150,Personal pronouns ,0.000212055,K23150,LIWC
K23153,Personal pronouns ,0,K23153,LIWC
K23502,Personal pronouns ,0.00596615,K23502,LIWC
K23503,Personal pronouns ,0.00015043,K23503,LIWC
K23507,Personal pronouns ,0.001244736,K23507,LIWC
K23508,Personal pronouns ,8.91E-05,K23508,LIWC
K23509,Personal pronouns ,0.000480827,K23509,LIWC
K23510,Personal pronouns ,0.002452181,K23510,LIWC
K23517,Personal pronouns ,1.02E-05,K23517,LIWC
K23521,Personal pronouns ,0,K23521,LIWC
K23526,Personal pronouns ,0.004762652,K23526,LIWC
K23529,Personal pronouns ,0.000606519,K23529,LIWC
K23531,Personal pronouns ,0,K23531,LIWC
K23532,Personal pronouns ,0,K23532,LIWC
K23533,Personal pronouns ,0.011523185,K23533,LIWC
K23537,Personal pronouns ,0.003969225,K23537,LIWC
K23540,Personal pronouns ,0,K23540,LIWC
K23541,Personal pronouns ,0.003707035,K23541,LIWC
K23548,Personal pronouns ,0.002929458,K23548,LIWC
K23551,Personal pronouns ,0.004378183,K23551,LIWC
K23552,Personal pronouns ,0,K23552,LIWC
K23555,Personal pronouns ,0,K23555,LIWC
K23556,Personal pronouns ,0.004538597,K23556,LIWC
K23557,Personal pronouns ,0,K23557,LIWC
K23563,Personal pronouns ,0,K23563,LIWC
K23565,Personal pronouns ,0.000102593,K23565,LIWC
KTFG534,Personal pronouns ,0.000287481,KTFG534,LIWC
KTGF118,Personal pronouns ,0,KTGF118,LIWC
KTGF120,Personal pronouns ,4.77E-05,KTGF120,LIWC
KTGF122,Personal pronouns ,6.26E-06,KTGF122,LIWC
KTGF124,Personal pronouns ,0.000336736,KTGF124,LIWC
KTGF129,Personal pronouns ,0.011085029,KTGF129,LIWC
KTGF130,Personal pronouns ,0.000569488,KTGF130,LIWC
KTGF136,Personal pronouns ,0,KTGF136,LIWC
KTGF138,Personal pronouns ,0,KTGF138,LIWC
KTGF142,Personal pronouns ,0.000221519,KTGF142,LIWC
KTGF143,Personal pronouns ,0,KTGF143,LIWC
KTGF146,Personal pronouns ,0,KTGF146,LIWC
KTGF147,Personal pronouns ,0.000781376,KTGF147,LIWC
KTGF154,Personal pronouns ,0.009923925,KTGF154,LIWC
KTGF156,Personal pronouns ,7.82E-05,KTGF156,LIWC
KTGF157,Personal pronouns ,0.085078777,KTGF157,LIWC
KTGF158,Personal pronouns ,5.98E-06,KTGF158,LIWC
KTGF527,Personal pronouns ,0.004602275,KTGF527,LIWC
KTGF528,Personal pronouns ,0,KTGF528,LIWC
KTGF533,Personal pronouns ,0,KTGF533,LIWC
KTGF540,Personal pronouns ,0.001164875,KTGF540,LIWC
KTGF544,Personal pronouns ,0,KTGF544,LIWC
KTGF545,Personal pronouns ,0.04314487,KTGF545,LIWC
KTGF549,Personal pronouns ,0,KTGF549,LIWC
KTGF550,Personal pronouns ,0.001462471,KTGF550,LIWC
KTGF553,Personal pronouns ,0.004825923,KTGF553,LIWC
KTGF556,Personal pronouns ,0,KTGF556,LIWC
KTGF557,Personal pronouns ,0.016834895,KTGF557,LIWC
KTGF561,Personal pronouns ,0.00372022,KTGF561,LIWC
KTGF562,Personal pronouns ,0.008940699,KTGF562,LIWC
KTGF565,Personal pronouns ,0,KTGF565,LIWC
KTGF570,Personal pronouns ,0.019337747,KTGF570,LIWC
KTGF572,Personal pronouns ,0,KTGF572,LIWC
K23101,Physical,0.001043031,K23101,LIWC
K23106,Physical,0,K23106,LIWC
K23107,Physical,0.000218797,K23107,LIWC
K23109,Physical,0.000381785,K23109,LIWC
K23114,Physical,9.40E-06,K23114,LIWC
K23115,Physical,0.002394713,K23115,LIWC
K23117,Physical,0.003273984,K23117,LIWC
K23120,Physical,0.003750421,K23120,LIWC
K23121,Physical,0,K23121,LIWC
K23125,Physical,1.29E-05,K23125,LIWC
