,Variable,Importance,Participant,nlp
K23551,Family,0.006344217,K23551,LIWC
KTGF122,Family,0.008165731,KTGF122,LIWC
K23144,Family,0.01534602,K23144,LIWC
K23114,Excited GPT,0,K23114,GPT
K23125,Excited GPT,0,K23125,GPT
K23134,Excited GPT,0,K23134,GPT
K23147,Excited GPT,0,K23147,GPT
K23148,Excited GPT,0,K23148,GPT
K23532,Excited GPT,0,K23532,GPT
K23536,Excited GPT,0,K23536,GPT
K23555,Excited GPT,0,K23555,GPT
KTGF124,Excited GPT,0,KTGF124,GPT
KTGF142,Excited GPT,0,KTGF142,GPT
KTGF533,Excited GPT,0,KTGF533,GPT
KTGF540,Excited GPT,0,KTGF540,GPT
KTGF565,Excited GPT,0,KTGF565,GPT
K23552,Excited GPT,8.54E-09,K23552,GPT
K23556,Excited GPT,8.18E-08,K23556,GPT
KTGF148,Excited GPT,1.10E-06,KTGF148,GPT
KTGF528,Excited GPT,3.17E-06,KTGF528,GPT
KTGF527,Excited GPT,3.44E-06,KTGF527,GPT
K23106,Excited GPT,5.61E-06,K23106,GPT
K23150,Excited GPT,9.12E-06,K23150,GPT
K23121,Excited GPT,1.19E-05,K23121,GPT
KTGF556,Excited GPT,2.17E-05,KTGF556,GPT
KTGF570,Excited GPT,2.35E-05,KTGF570,GPT
KTGF122,Excited GPT,2.67E-05,KTGF122,GPT
KTGF125,Excited GPT,2.92E-05,KTGF125,GPT
KTGF158,Excited GPT,3.03E-05,KTGF158,GPT
KTGF572,Excited GPT,3.14E-05,KTGF572,GPT
KTGF156,Excited GPT,3.54E-05,KTGF156,GPT
KTGF138,Excited GPT,3.58E-05,KTGF138,GPT
KTGF127,Excited GPT,3.63E-05,KTGF127,GPT
K23139,Excited GPT,3.84E-05,K23139,GPT
K23142,Excited GPT,3.86E-05,K23142,GPT
K23131,Excited GPT,3.88E-05,K23131,GPT
K23557,Excited GPT,3.99E-05,K23557,GPT
K23120,Excited GPT,4.16E-05,K23120,GPT
K23129,Excited GPT,5.01E-05,K23129,GPT
K23104,Excited GPT,5.13E-05,K23104,GPT
K23565,Excited GPT,5.16E-05,K23565,GPT
KTGF143,Excited GPT,5.70E-05,KTGF143,GPT
KTGF147,Excited GPT,6.06E-05,KTGF147,GPT
K23133,Excited GPT,6.11E-05,K23133,GPT
K23126,Excited GPT,7.68E-05,K23126,GPT
KTGF553,Excited GPT,9.17E-05,KTGF553,GPT
KTGF157,Excited GPT,9.85E-05,KTGF157,GPT
K23128,Excited GPT,0.000106888,K23128,GPT
K23533,Excited GPT,0.000128599,K23533,GPT
K23130,Excited GPT,0.00013281,K23130,GPT
K23521,Excited GPT,0.0001448,K23521,GPT
K23115,Excited GPT,0.000148129,K23115,GPT
K23109,Excited GPT,0.000150074,K23109,GPT
K23145,Excited GPT,0.000154378,K23145,GPT
K23508,Excited GPT,0.000157455,K23508,GPT
KTGF118,Excited GPT,0.000160192,KTGF118,GPT
K23153,Excited GPT,0.000161145,K23153,GPT
KTGF146,Excited GPT,0.000169603,KTGF146,GPT
K23122,Excited GPT,0.000186286,K23122,GPT
KTFG534,Excited GPT,0.000186745,KTFG534,GPT
KTGF549,Excited GPT,0.000187078,KTGF549,GPT
KTGF153,Excited GPT,0.000218577,KTGF153,GPT
K23540,Excited GPT,0.000225759,K23540,GPT
K23529,Excited GPT,0.000235048,K23529,GPT
K23117,Excited GPT,0.000243703,K23117,GPT
KTGF120,Excited GPT,0.000258104,KTGF120,GPT
K23541,Excited GPT,0.00026396,K23541,GPT
K23503,Excited GPT,0.000274204,K23503,GPT
KTGF154,Excited GPT,0.000280975,KTGF154,GPT
K23563,Excited GPT,0.000281926,K23563,GPT
K23531,Excited GPT,0.000287985,K23531,GPT
KTGF562,Excited GPT,0.000305205,KTGF562,GPT
K23143,Excited GPT,0.000317134,K23143,GPT
KTGF129,Excited GPT,0.00036445,KTGF129,GPT
KTGF544,Excited GPT,0.000369483,KTGF544,GPT
K23144,Excited GPT,0.000389968,K23144,GPT
K23559,Excited GPT,0.000402163,K23559,GPT
K23107,Excited GPT,0.000445052,K23107,GPT
K23510,Excited GPT,0.000447777,K23510,GPT
K23502,Excited GPT,0.000467121,K23502,GPT
K23507,Excited GPT,0.000513463,K23507,GPT
KTGF126,Excited GPT,0.000550646,KTGF126,GPT
KTGF136,Excited GPT,0.000569319,KTGF136,GPT
K23517,Excited GPT,0.000677887,K23517,GPT
KTGF561,Excited GPT,0.000731775,KTGF561,GPT
KTGF545,Excited GPT,0.000928838,KTGF545,GPT
K23526,Excited GPT,0.000954015,K23526,GPT
K23156,Excited GPT,0.000962814,K23156,GPT
K23136,Excited GPT,0.000998853,K23136,GPT
KTGF130,Excited GPT,0.001016292,KTGF130,GPT
KTGF550,Excited GPT,0.001042554,KTGF550,GPT
K23101,Excited GPT,0.001052709,K23101,GPT
KTGF557,Excited GPT,0.001202594,KTGF557,GPT
K23551,Excited GPT,0.001241647,K23551,GPT
K23509,Excited GPT,0.001301506,K23509,GPT
K23548,Excited GPT,0.001366664,K23548,GPT
K23537,Excited GPT,0.001543607,K23537,GPT
K23106,enjoyLength,0,K23106,Text feature
K23107,enjoyLength,0,K23107,Text feature
K23115,enjoyLength,0,K23115,Text feature
K23128,enjoyLength,0,K23128,Text feature
K23134,enjoyLength,0,K23134,Text feature
K23136,enjoyLength,0,K23136,Text feature
K23145,enjoyLength,0,K23145,Text feature
K23153,enjoyLength,0,K23153,Text feature
K23521,enjoyLength,0,K23521,Text feature
K23532,enjoyLength,0,K23532,Text feature
KTGF127,enjoyLength,0,KTGF127,Text feature
KTGF142,enjoyLength,0,KTGF142,Text feature
K23508,enjoyLength,4.31E-07,K23508,Text feature
KTGF540,enjoyLength,1.95E-05,KTGF540,Text feature
K23114,enjoyLength,2.24E-05,K23114,Text feature
K23555,enjoyLength,3.30E-05,K23555,Text feature
K23130,enjoyLength,5.17E-05,K23130,Text feature
KTGF138,enjoyLength,8.57E-05,KTGF138,Text feature
K23139,enjoyLength,8.61E-05,K23139,Text feature
K23147,enjoyLength,8.79E-05,K23147,Text feature
K23540,enjoyLength,0.000107253,K23540,Text feature
K23120,enjoyLength,0.000194908,K23120,Text feature
K23536,enjoyLength,0.000201459,K23536,Text feature
KTGF561,enjoyLength,0.000218033,KTGF561,Text feature
KTGF120,enjoyLength,0.000276097,KTGF120,Text feature
KTGF125,enjoyLength,0.000332773,KTGF125,Text feature
K23148,enjoyLength,0.000375887,K23148,Text feature
K23129,enjoyLength,0.000383666,K23129,Text feature
K23156,enjoyLength,0.000398192,K23156,Text feature
K23133,enjoyLength,0.000442129,K23133,Text feature
KTGF556,enjoyLength,0.000750292,KTGF556,Text feature
K23509,enjoyLength,0.001001274,K23509,Text feature
KTGF129,enjoyLength,0.001001456,KTGF129,Text feature
K23507,enjoyLength,0.001071117,K23507,Text feature
KTGF572,enjoyLength,0.00113345,KTGF572,Text feature
KTGF146,enjoyLength,0.001625721,KTGF146,Text feature
K23125,enjoyLength,0.001707019,K23125,Text feature
K23541,enjoyLength,0.001772597,K23541,Text feature
KTGF157,enjoyLength,0.001927281,KTGF157,Text feature
KTGF528,enjoyLength,0.00192919,KTGF528,Text feature
KTGF158,enjoyLength,0.002179384,KTGF158,Text feature
K23104,enjoyLength,0.002210764,K23104,Text feature
K23122,enjoyLength,0.002372398,K23122,Text feature
K23537,enjoyLength,0.002862585,K23537,Text feature
KTGF143,enjoyLength,0.002908904,KTGF143,Text feature
K23557,enjoyLength,0.003158656,K23557,Text feature
KTGF570,enjoyLength,0.003439554,KTGF570,Text feature
KTGF136,enjoyLength,0.003487206,KTGF136,Text feature
K23143,enjoyLength,0.003501349,K23143,Text feature
KTGF557,enjoyLength,0.00375637,KTGF557,Text feature
K23142,enjoyLength,0.003844507,K23142,Text feature
KTGF118,enjoyLength,0.00401659,KTGF118,Text feature
KTGF545,enjoyLength,0.004055283,KTGF545,Text feature
K23563,enjoyLength,0.004207118,K23563,Text feature
KTGF130,enjoyLength,0.004432421,KTGF130,Text feature
K23144,enjoyLength,0.004739284,K23144,Text feature
K23533,enjoyLength,0.004926126,K23533,Text feature
KTGF124,enjoyLength,0.004931651,KTGF124,Text feature
KTFG534,enjoyLength,0.005153046,KTFG534,Text feature
K23551,enjoyLength,0.005266732,K23551,Text feature
K23150,enjoyLength,0.005338776,K23150,Text feature
K23126,enjoyLength,0.005352448,K23126,Text feature
K23117,enjoyLength,0.005774792,K23117,Text feature
KTGF549,enjoyLength,0.006283684,KTGF549,Text feature
K23101,enjoyLength,0.006560975,K23101,Text feature
K23503,enjoyLength,0.00683069,K23503,Text feature
K23502,enjoyLength,0.006842162,K23502,Text feature
K23565,enjoyLength,0.007021851,K23565,Text feature
KTGF148,enjoyLength,0.007349338,KTGF148,Text feature
KTGF562,enjoyLength,0.007797243,KTGF562,Text feature
K23121,enjoyLength,0.009045123,K23121,Text feature
KTGF126,enjoyLength,0.009217545,KTGF126,Text feature
K23529,enjoyLength,0.010770787,K23529,Text feature
K23109,enjoyLength,0.011134944,K23109,Text feature
K23556,enjoyLength,0.01305103,K23556,Text feature
K23559,enjoyLength,0.013498659,K23559,Text feature
K23531,enjoyLength,0.013965219,K23531,Text feature
K23526,enjoyLength,0.014842033,K23526,Text feature
KTGF122,enjoyLength,0.016870129,KTGF122,Text feature
KTGF553,enjoyLength,0.018971782,KTGF553,Text feature
K23517,enjoyLength,0.020247603,K23517,Text feature
KTGF550,enjoyLength,0.021176671,KTGF550,Text feature
KTGF565,enjoyLength,0.023137207,KTGF565,Text feature
KTGF527,enjoyLength,0.024576748,KTGF527,Text feature
KTGF153,enjoyLength,0.025979335,KTGF153,Text feature
KTGF154,enjoyLength,0.0261045,KTGF154,Text feature
KTGF156,enjoyLength,0.02612169,KTGF156,Text feature
K23510,enjoyLength,0.0345273,K23510,Text feature
K23552,enjoyLength,0.040338463,K23552,Text feature
KTGF533,enjoyLength,0.043300074,KTGF533,Text feature
K23548,enjoyLength,0.046498668,K23548,Text feature
KTGF147,enjoyLength,0.055288908,KTGF147,Text feature
K23131,enjoyLength,0.059720028,K23131,Text feature
KTGF544,enjoyLength,0.242910909,KTGF544,Text feature
K23121,Emotion,0,K23121,LIWC
K23133,Emotion,0,K23133,LIWC
K23136,Emotion,0,K23136,LIWC
K23147,Emotion,0,K23147,LIWC
K23529,Emotion,0,K23529,LIWC
K23531,Emotion,0,K23531,LIWC
K23532,Emotion,0,K23532,LIWC
K23536,Emotion,0,K23536,LIWC
K23552,Emotion,0,K23552,LIWC
K23556,Emotion,0,K23556,LIWC
KTFG534,Emotion,0,KTFG534,LIWC
KTGF142,Emotion,0,KTGF142,LIWC
KTGF549,Emotion,0,KTGF549,LIWC
KTGF556,Emotion,0,KTGF556,LIWC
KTGF565,Emotion,0,KTGF565,LIWC
K23153,Emotion,1.10E-08,K23153,LIWC
K23128,Emotion,2.37E-08,K23128,LIWC
KTGF118,Emotion,2.17E-06,KTGF118,LIWC
K23143,Emotion,2.03E-05,K23143,LIWC
K23557,Emotion,3.74E-05,K23557,LIWC
K23125,Emotion,4.41E-05,K23125,LIWC
K23521,Emotion,4.52E-05,K23521,LIWC
K23130,Emotion,4.71E-05,K23130,LIWC
K23115,Emotion,5.18E-05,K23115,LIWC
KTGF533,Emotion,7.19E-05,KTGF533,LIWC
K23148,Emotion,8.01E-05,K23148,LIWC
KTGF120,Emotion,8.25E-05,KTGF120,LIWC
K23559,Emotion,8.61E-05,K23559,LIWC
K23503,Emotion,9.04E-05,K23503,LIWC
K23508,Emotion,9.26E-05,K23508,LIWC
KTGF146,Emotion,0.000111932,KTGF146,LIWC
KTGF138,Emotion,0.000146518,KTGF138,LIWC
KTGF156,Emotion,0.00016733,KTGF156,LIWC
KTGF124,Emotion,0.000199917,KTGF124,LIWC
K23126,Emotion,0.000294213,K23126,LIWC
K23540,Emotion,0.000315314,K23540,LIWC
KTGF544,Emotion,0.000453452,KTGF544,LIWC
KTGF540,Emotion,0.000504858,KTGF540,LIWC
K23563,Emotion,0.000534291,K23563,LIWC
K23565,Emotion,0.000557178,K23565,LIWC
KTGF157,Emotion,0.000570176,KTGF157,LIWC
K23555,Emotion,0.000589363,K23555,LIWC
KTGF572,Emotion,0.000686094,KTGF572,LIWC
KTGF527,Emotion,0.000721296,KTGF527,LIWC
K23517,Emotion,0.000854667,K23517,LIWC
K23509,Emotion,0.001006833,K23509,LIWC
K23537,Emotion,0.001095765,K23537,LIWC
KTGF557,Emotion,0.001138515,KTGF557,LIWC
K23548,Emotion,0.001149265,K23548,LIWC
KTGF122,Emotion,0.001232227,KTGF122,LIWC
K23134,Emotion,0.001579414,K23134,LIWC
KTGF143,Emotion,0.001835879,KTGF143,LIWC
K23101,Emotion,0.002119011,K23101,LIWC
K23150,Emotion,0.002162639,K23150,LIWC
KTGF158,Emotion,0.002212411,KTGF158,LIWC
KTGF528,Emotion,0.002544863,KTGF528,LIWC
K23510,Emotion,0.002621797,K23510,LIWC
KTGF125,Emotion,0.002898435,KTGF125,LIWC
K23145,Emotion,0.003719155,K23145,LIWC
K23541,Emotion,0.004697507,K23541,LIWC
K23109,Emotion,0.005505318,K23109,LIWC
KTGF130,Emotion,0.005863128,KTGF130,LIWC
KTGF562,Emotion,0.006428159,KTGF562,LIWC
K23131,Emotion,0.008683487,K23131,LIWC
K23502,Emotion,0.010907959,K23502,LIWC
KTGF550,Emotion,0.01195259,KTGF550,LIWC
K23526,Emotion,0.01571867,K23526,LIWC
KTGF148,Emotion,0.017616747,KTGF148,LIWC
KTGF553,Emotion,0.017851453,KTGF553,LIWC
K23106,Drives,0,K23106,LIWC
K23128,Drives,0,K23128,LIWC
K23130,Drives,0,K23130,LIWC
K23142,Drives,0,K23142,LIWC
K23145,Drives,0,K23145,LIWC
K23147,Drives,0,K23147,LIWC
K23156,Drives,0,K23156,LIWC
K23531,Drives,0,K23531,LIWC
K23532,Drives,0,K23532,LIWC
K23536,Drives,0,K23536,LIWC
K23548,Drives,0,K23548,LIWC
K23556,Drives,0,K23556,LIWC
K23563,Drives,0,K23563,LIWC
KTGF136,Drives,0,KTGF136,LIWC
KTGF142,Drives,0,KTGF142,LIWC
KTGF158,Drives,0,KTGF158,LIWC
KTGF549,Drives,0,KTGF549,LIWC
KTGF556,Drives,0,KTGF556,LIWC
KTGF565,Drives,0,KTGF565,LIWC
K23509,Drives,2.17E-09,K23509,LIWC
K23555,Drives,5.18E-07,K23555,LIWC
K23134,Drives,3.26E-06,K23134,LIWC
K23552,Drives,5.15E-06,K23552,LIWC
K23503,Drives,1.09E-05,K23503,LIWC
K23565,Drives,2.16E-05,K23565,LIWC
K23136,Drives,3.48E-05,K23136,LIWC
KTGF540,Drives,3.78E-05,KTGF540,LIWC
K23153,Drives,8.37E-05,K23153,LIWC
K23125,Drives,9.96E-05,K23125,LIWC
KTGF120,Drives,0.000107267,KTGF120,LIWC
K23109,Drives,0.000117388,K23109,LIWC
K23133,Drives,0.000173871,K23133,LIWC
K23507,Drives,0.000178334,K23507,LIWC
K23114,Drives,0.000197465,K23114,LIWC
K23129,Drives,0.000237664,K23129,LIWC
KTGF527,Drives,0.000253059,KTGF527,LIWC
K23120,Drives,0.00027256,K23120,LIWC
K23107,Drives,0.000273077,K23107,LIWC
K23541,Drives,0.000273487,K23541,LIWC
KTGF124,Drives,0.000319341,KTGF124,LIWC
KTGF138,Drives,0.000350789,KTGF138,LIWC
K23148,Drives,0.000353661,K23148,LIWC
KTGF118,Drives,0.000361206,KTGF118,LIWC
KTGF528,Drives,0.000371749,KTGF528,LIWC
KTGF154,Drives,0.000374503,KTGF154,LIWC
K23121,Drives,0.000385294,K23121,LIWC
KTGF146,Drives,0.0004745,KTGF146,LIWC
KTGF533,Drives,0.000586315,KTGF533,LIWC
K23557,Drives,0.000703583,K23557,LIWC
KTGF544,Drives,0.000718078,KTGF544,LIWC
KTGF572,Drives,0.000754184,KTGF572,LIWC
KTGF561,Drives,0.000821828,KTGF561,LIWC
K23122,Drives,0.000881809,K23122,LIWC
KTGF143,Drives,0.000902806,KTGF143,LIWC
K23537,Drives,0.00094667,K23537,LIWC
K23526,Drives,0.0011982,K23526,LIWC
KTGF553,Drives,0.001395801,KTGF553,LIWC
KTGF130,Drives,0.001623105,KTGF130,LIWC
K23144,Drives,0.001742066,K23144,LIWC
K23551,Drives,0.002079174,K23551,LIWC
KTGF557,Drives,0.00213188,KTGF557,LIWC
KTGF129,Drives,0.00242881,KTGF129,LIWC
KTGF156,Drives,0.002660859,KTGF156,LIWC
K23540,Drives,0.002671078,K23540,LIWC
KTGF562,Drives,0.002752563,KTGF562,LIWC
K23517,Drives,0.002769913,K23517,LIWC
KTGF125,Drives,0.002855876,KTGF125,LIWC
K23101,Drives,0.002953829,K23101,LIWC
K23529,Drives,0.003184537,K23529,LIWC
K23115,Drives,0.00318807,K23115,LIWC
K23104,Drives,0.003196838,K23104,LIWC
K23533,Drives,0.003369586,K23533,LIWC
KTGF550,Drives,0.003468355,KTGF550,LIWC
K23521,Drives,0.003548106,K23521,LIWC
K23502,Drives,0.003616903,K23502,LIWC
K23508,Drives,0.003637869,K23508,LIWC
KTGF570,Drives,0.004018645,KTGF570,LIWC
KTGF153,Drives,0.004230955,KTGF153,LIWC
KTGF147,Drives,0.004395612,KTGF147,LIWC
KTGF122,Drives,0.004449617,KTGF122,LIWC
K23510,Drives,0.004727252,K23510,LIWC
K23150,Drives,0.004885106,K23150,LIWC
KTGF148,Drives,0.005545264,KTGF148,LIWC
K23131,Drives,0.005731904,K23131,LIWC
K23117,Drives,0.006503378,K23117,LIWC
K23143,Drives,0.007034334,K23143,LIWC
K23559,Drives,0.007588315,K23559,LIWC
K23139,Drives,0.009173589,K23139,LIWC
KTGF127,Drives,0.013027018,KTGF127,LIWC
KTGF157,Drives,0.013113392,KTGF157,LIWC
KTFG534,Drives,0.014207695,KTFG534,LIWC
K23126,Drives,0.014664381,K23126,LIWC
KTGF545,Drives,0.054021501,KTGF545,LIWC
K23147,Discrepancy,0,K23147,LIWC
K23532,Discrepancy,0,K23532,LIWC
K23552,Discrepancy,0,K23552,LIWC
KTGF142,Discrepancy,0,KTGF142,LIWC
KTGF556,Discrepancy,0,KTGF556,LIWC
KTGF565,Discrepancy,0,KTGF565,LIWC
K23133,Discrepancy,6.76E-07,K23133,LIWC
K23557,Discrepancy,6.14E-06,K23557,LIWC
KTGF143,Discrepancy,1.05E-05,KTGF143,LIWC
KTGF549,Discrepancy,1.72E-05,KTGF549,LIWC
K23148,Discrepancy,2.75E-05,K23148,LIWC
KTGF118,Discrepancy,2.82E-05,KTGF118,LIWC
K23125,Discrepancy,3.92E-05,K23125,LIWC
K23537,Discrepancy,7.56E-05,K23537,LIWC
K23521,Discrepancy,0.000287055,K23521,LIWC
KTGF544,Discrepancy,0.00031099,KTGF544,LIWC
K23565,Discrepancy,0.000447038,K23565,LIWC
KTGF158,Discrepancy,0.000470306,KTGF158,LIWC
KTGF120,Discrepancy,0.000574123,KTGF120,LIWC
K23531,Discrepancy,0.000609396,K23531,LIWC
K23134,Discrepancy,0.000739843,K23134,LIWC
KTGF148,Discrepancy,0.000787962,KTGF148,LIWC
KTGF561,Discrepancy,0.000873842,KTGF561,LIWC
KTGF553,Discrepancy,0.001057069,KTGF553,LIWC
K23129,Discrepancy,0.001098172,K23129,LIWC
K23548,Discrepancy,0.001311168,K23548,LIWC
KTGF557,Discrepancy,0.001497288,KTGF557,LIWC
K23503,Discrepancy,0.001829317,K23503,LIWC
KTGF156,Discrepancy,0.002144115,KTGF156,LIWC
KTGF527,Discrepancy,0.002145347,KTGF527,LIWC
K23509,Discrepancy,0.00256023,K23509,LIWC
K23106,Differentiation,0,K23106,LIWC
K23121,Differentiation,0,K23121,LIWC
K23136,Differentiation,0,K23136,LIWC
K23552,Differentiation,0,K23552,LIWC
KTGF124,Differentiation,0,KTGF124,LIWC
KTGF556,Differentiation,0,KTGF556,LIWC
KTGF142,Differentiation,1.26E-09,KTGF142,LIWC
K23145,Differentiation,8.93E-06,K23145,LIWC
KTGF143,Differentiation,1.26E-05,KTGF143,LIWC
K23147,Differentiation,5.61E-05,K23147,LIWC
K23557,Differentiation,0.000140169,K23557,LIWC
K23148,Differentiation,0.000142587,K23148,LIWC
K23128,Differentiation,0.00016786,K23128,LIWC
KTGF118,Differentiation,0.000196488,KTGF118,LIWC
K23509,Differentiation,0.0002096,K23509,LIWC
K23537,Differentiation,0.000406608,K23537,LIWC
K23134,Differentiation,0.000408939,K23134,LIWC
K23565,Differentiation,0.000416685,K23565,LIWC
KTFG534,Differentiation,0.000429527,KTFG534,LIWC
KTGF527,Differentiation,0.000647168,KTGF527,LIWC
KTGF125,Differentiation,0.00065965,KTGF125,LIWC
K23510,Differentiation,0.000664074,K23510,LIWC
KTGF561,Differentiation,0.000703799,KTGF561,LIWC
KTGF156,Differentiation,0.000861213,KTGF156,LIWC
K23529,Differentiation,0.000936603,K23529,LIWC
KTGF120,Differentiation,0.000957723,KTGF120,LIWC
K23133,Differentiation,0.001003066,K23133,LIWC
K23503,Differentiation,0.001373975,K23503,LIWC
K23548,Differentiation,0.001497766,K23548,LIWC
K23532,Differentiation,0.001520634,K23532,LIWC
KTGF147,Differentiation,0.001674381,KTGF147,LIWC
KTGF565,Differentiation,0.001731942,KTGF565,LIWC
K23125,Differentiation,0.001795758,K23125,LIWC
KTGF545,Differentiation,0.001826144,KTGF545,LIWC
K23101,Differentiation,0.002399969,K23101,LIWC
KTGF528,Differentiation,0.002657116,KTGF528,LIWC
KTGF549,Differentiation,0.002855286,KTGF549,LIWC
KTGF148,Differentiation,0.003164246,KTGF148,LIWC
KTGF544,Differentiation,0.007105046,KTGF544,LIWC
K23153,Differentiation,0.010323261,K23153,LIWC
K23106,Dictionary,0,K23106,LIWC
K23130,Dictionary,0,K23130,LIWC
K23147,Dictionary,0,K23147,LIWC
K23153,Dictionary,0,K23153,LIWC
K23156,Dictionary,0,K23156,LIWC
K23531,Dictionary,0,K23531,LIWC
K23552,Dictionary,0,K23552,LIWC
KTGF127,Dictionary,0,KTGF127,LIWC
KTGF138,Dictionary,0,KTGF138,LIWC
KTGF549,Dictionary,0,KTGF549,LIWC
KTGF540,Dictionary,2.33E-06,KTGF540,LIWC
K23114,Dictionary,3.24E-06,K23114,LIWC
K23150,Dictionary,3.64E-06,K23150,LIWC
KTGF118,Dictionary,4.31E-06,KTGF118,LIWC
K23104,Dictionary,1.10E-05,K23104,LIWC
KTGF143,Dictionary,2.54E-05,KTGF143,LIWC
K23536,Dictionary,3.81E-05,K23536,LIWC
KTGF120,Dictionary,5.27E-05,KTGF120,LIWC
K23145,Dictionary,6.95E-05,K23145,LIWC
K23548,Dictionary,8.24E-05,K23548,LIWC
K23122,Dictionary,9.64E-05,K23122,LIWC
KTGF136,Dictionary,0.000136208,KTGF136,LIWC
K23148,Dictionary,0.000149953,K23148,LIWC
K23532,Dictionary,0.000189651,K23532,LIWC
K23131,Dictionary,0.000219087,K23131,LIWC
K23529,Dictionary,0.000261135,K23529,LIWC
K23563,Dictionary,0.000306636,K23563,LIWC
K23142,Dictionary,0.000313381,K23142,LIWC
K23509,Dictionary,0.000323465,K23509,LIWC
K23134,Dictionary,0.000341333,K23134,LIWC
KTGF565,Dictionary,0.00038571,KTGF565,LIWC
KTGF154,Dictionary,0.000394324,KTGF154,LIWC
KTGF158,Dictionary,0.000402524,KTGF158,LIWC
K23503,Dictionary,0.000469672,K23503,LIWC
KTGF553,Dictionary,0.000501401,KTGF553,LIWC
K23565,Dictionary,0.000576211,K23565,LIWC
KTGF572,Dictionary,0.000752556,KTGF572,LIWC
K23128,Dictionary,0.000847497,K23128,LIWC
KTFG534,Dictionary,0.000922061,KTFG534,LIWC
KTGF125,Dictionary,0.001020295,KTGF125,LIWC
KTGF147,Dictionary,0.001031482,KTGF147,LIWC
K23541,Dictionary,0.001140269,K23541,LIWC
K23502,Dictionary,0.001142251,K23502,LIWC
KTGF124,Dictionary,0.001144745,KTGF124,LIWC
KTGF561,Dictionary,0.001252104,KTGF561,LIWC
KTGF556,Dictionary,0.001353431,KTGF556,LIWC
KTGF545,Dictionary,0.001413789,KTGF545,LIWC
K23533,Dictionary,0.001446165,K23533,LIWC
K23125,Dictionary,0.001504893,K23125,LIWC
K23555,Dictionary,0.001818951,K23555,LIWC
K23107,Dictionary,0.001825548,K23107,LIWC
KTGF528,Dictionary,0.001930676,KTGF528,LIWC
K23143,Dictionary,0.001946918,K23143,LIWC
K23139,Dictionary,0.002083618,K23139,LIWC
K23508,Dictionary,0.002193524,K23508,LIWC
KTGF122,Dictionary,0.00221584,KTGF122,LIWC
KTGF142,Dictionary,0.002239314,KTGF142,LIWC
K23101,Dictionary,0.002266097,K23101,LIWC
K23109,Dictionary,0.002347255,K23109,LIWC
K23144,Dictionary,0.002402927,K23144,LIWC
KTGF544,Dictionary,0.002694643,KTGF544,LIWC
K23115,Dictionary,0.002811584,K23115,LIWC
K23557,Dictionary,0.002966699,K23557,LIWC
KTGF533,Dictionary,0.003117925,KTGF533,LIWC
K23129,Dictionary,0.003140301,K23129,LIWC
K23136,Dictionary,0.003349782,K23136,LIWC
K23559,Dictionary,0.003443829,K23559,LIWC
KTGF156,Dictionary,0.003472381,KTGF156,LIWC
KTGF570,Dictionary,0.003671533,KTGF570,LIWC
K23537,Dictionary,0.004154894,K23537,LIWC
K23121,Dictionary,0.004750307,K23121,LIWC
KTGF153,Dictionary,0.005226581,KTGF153,LIWC
K23133,Dictionary,0.005329764,K23133,LIWC
K23510,Dictionary,0.005421468,K23510,LIWC
K23126,Dictionary,0.005852415,K23126,LIWC
KTGF148,Dictionary,0.006608581,KTGF148,LIWC
KTGF562,Dictionary,0.006937361,KTGF562,LIWC
KTGF157,Dictionary,0.007135899,KTGF157,LIWC
KTGF550,Dictionary,0.007509408,KTGF550,LIWC
K23526,Dictionary,0.007942821,K23526,LIWC
KTGF146,Dictionary,0.008732455,KTGF146,LIWC
KTGF527,Dictionary,0.00907772,KTGF527,LIWC
K23540,Dictionary,0.009530556,K23540,LIWC
KTGF126,Dictionary,0.009682915,KTGF126,LIWC
K23120,Dictionary,0.00974242,K23120,LIWC
K23521,Dictionary,0.012082563,K23521,LIWC
K23117,Dictionary,0.018358355,K23117,LIWC
KTGF130,Dictionary,0.021488753,KTGF130,LIWC
KTGF557,Dictionary,0.021549374,KTGF557,LIWC
KTGF129,Dictionary,0.022020985,KTGF129,LIWC
K23517,Dictionary,0.024553297,K23517,LIWC
K23507,Dictionary,0.027617285,K23507,LIWC
K23556,Dictionary,0.031073483,K23556,LIWC
K23106,Determiners,0,K23106,LIWC
K23122,Determiners,0,K23122,LIWC
K23130,Determiners,0,K23130,LIWC
K23136,Determiners,0,K23136,LIWC
K23147,Determiners,0,K23147,LIWC
K23521,Determiners,0,K23521,LIWC
K23531,Determiners,0,K23531,LIWC
K23532,Determiners,0,K23532,LIWC
K23540,Determiners,0,K23540,LIWC
KTGF127,Determiners,0,KTGF127,LIWC
KTGF138,Determiners,0,KTGF138,LIWC
KTGF528,Determiners,0,KTGF528,LIWC
KTGF565,Determiners,0,KTGF565,LIWC
K23121,Determiners,6.38E-07,K23121,LIWC
K23529,Determiners,6.98E-07,K23529,LIWC
KTGF544,Determiners,1.06E-06,KTGF544,LIWC
K23126,Determiners,1.56E-06,K23126,LIWC
K23107,Determiners,4.05E-06,K23107,LIWC
K23104,Determiners,8.19E-06,K23104,LIWC
K23133,Determiners,1.04E-05,K23133,LIWC
K23115,Determiners,1.77E-05,K23115,LIWC
K23143,Determiners,2.44E-05,K23143,LIWC
K23139,Determiners,4.28E-05,K23139,LIWC
